央视卫视,#genre#
CCTV5,http://38.75.136.137:98/gslb/dsdqpub/cctv5hd.m3u8?auth=testpub$LR•IPV4•29『线路18』
CCTV5,http://38.75.136.137:98/gslb/dsdqbv/cctv5hd.m3u8?auth=test20251009$LR•IPV4•29『线路19』
CCTV5,http://38.75.136.137:98/gslb/dsdqbv/cctv5p.m3u8?auth=test20251009$LR•IPV4•29『线路20』
CCTV5,http://38.75.136.137:98/gslb/dsdqca/cctv5hd.m3u8?auth=test20251009$LR•IPV4•29『线路21』
CCTV5,http://38.75.136.137:98/gslb/dsdqca/jlwshd.m3u8?auth=test20251009$LR•IPV4•29『线路22』
CCTV5,http://38.75.136.137:98/gslb/dsdqca/xjwshd.m3u8?auth=test20251009$LR•IPV4•29『线路23』
CCTV5,http://120.76.248.139/live/bfgd/4200000064.m3u8$LR•IPV4•29『线路24』
CCTV5,http://120.76.248.139/live/bfgd/4200000246.m3u8$LR•IPV4•29『线路25』
CCTV5,http://107.150.60.122/live/cctv5hd.m3u8$LR•IPV4•29『线路26』
CCTV5,http://107.150.60.122/live/cctv5p.m3u8$LR•IPV4•29『线路27』
CCTV5,http://192.151.150.154/live/cctv5hd.m3u8$LR•IPV4•29『线路28』
CCTV5,http://192.151.150.154/live/cctv5p.m3u8$LR•IPV4•29『线路29』
CCTV5,http://198.204.228.26/live/cctv5hd.m3u8$LR•IPV4•29『线路30』
CCTV5,http://198.204.228.26/live/cctv5p.m3u8$LR•IPV4•29『线路31』
CCTV5,http://bztv.tvbus.cc:8081/cdnlive/cctv5.m3u8$LR•IPV4•29『线路32』
CCTV5,http://bztv.tvbus.cc:8081/cdnlive/cctv5p.m3u8$LR•IPV4•29『线路33』
CCTV5,http://173.208.212.130:8181/720p/cctv5.m3u8$LR•IPV4•29『线路34』
CCTV5,http://173.208.212.130:8181/720p/cctv5p.m3u8$LR•IPV4•29『线路35』
CCTV5,http://173.208.212.130:8181/1080p/cctv5.m3u8$LR•IPV4•29『线路36』
CCTV5,http://173.208.212.130:8181/1080p/cctv5p.m3u8$LR•IPV4•29『线路37』
CCTV5,http://112.30.73.119:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•29『线路38』
CCTV5,http://112.30.73.119:9901/tsfile/live/1422_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•29『线路39』
CCTV5+,http://111.29.9.33:6610/000000001000/1000000001000020505/index.m3u8?channel-id=bestzb&Contentid=1000000001000020505&livemode=1&stbId=3$LR•IPV4•29『线路1』
CCTV5+,http://120.87.19.109:80/PLTV/88888973/224/3221225705/10000100000000060000000000334542_0.smil/01.m3u8?fmt=ts2hls,744,01.m3u8&accountinfo=qL9TLkIYsZmx/OPSOG6mNAvyKOCScAe4hrX9Vo6puxGXw3qZ5Pmje9vqMpXjLeht0QDDT6IKU9j92Y9VVzXnz1yKE+1kYZFvmxPE4nzwhgPZiAWXB3ChbgmJ6Zgz9HlE:20200814173311,END&GuardEncType=8601$LR•IPV4•29『线路2』
CCTV5+,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226711/1.m3u8$LR•IPV4•29『线路3』
CCTV5+,http://mg.cttv.vip/641886773$LR•IPV4•29『线路4』
CCTV5+,http://chen.ccwu.cc:1234/641886773$LR•IPV4•29『线路5』
CCTV5+,http://2280.eu.org:1234/641886773$LR•IPV4•29『线路6』
CCTV6,http://111.29.9.33:6610/000000001000/1000000001000016466/index.m3u8?channel-id=bestzb&Contentid=1000000001000016466&livemode=1&stbId=3$LR•IPV4•29『线路1』
CCTV6,http://120.87.19.109:80/PLTV/88888973/224/3221225816/10000100000000060000000000389199_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3x7fns75KtB6joQYTb6wLzEAWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$LR•IPV4•29『线路2』
